pk_column,requested_datetime,closed_date,updated_datetime,open,closed,service_name,lat,long,district,deltaDate
10604,2017-10-25T13:15:00,2017-10-26T13:49:00,2017-10-26T13:49:00,0,1,Graffiti,32.719729,-117.111115,9,1
10605,2017-10-25T11:35:00,2017-10-27T08:37:00,2017-10-27T08:38:00,0,1,Graffiti,32.7370128527,-117.176546334,2,2
10606,2017-10-25T11:16:00,2017-11-28T00:03:00,2017-11-28T00:03:00,0,1,Graffiti,32.7266952542,-117.142653453,3,34
10607,2017-10-25T11:07:00,2017-10-26T09:39:00,2017-10-26T09:39:00,0,1,Graffiti,32.7420373593,-117.104459386,9,1
10608,2017-10-25T11:04:00,2017-12-14T10:44:00,2017-12-14T10:44:00,0,1,Graffiti,32.7419880028,-117.104722159,9,50
10609,2017-10-25T11:00:00,2018-01-09T10:15:00,2018-01-09T10:16:00,0,1,Graffiti,32.7421088638,-117.105085523,9,76
10610,2017-10-25T11:00:00,2018-01-05T13:18:00,2018-01-05T13:18:00,0,1,Graffiti,32.741986981,-117.108121449,9,72
10611,2017-10-25T10:59:00,2018-01-05T13:18:00,2018-01-05T13:18:00,0,1,Graffiti,32.7455744661,-117.107661637,9,72
10612,2017-10-25T10:57:00,2017-10-26T10:03:00,2017-10-26T10:03:00,0,1,Graffiti,32.7493164959,-117.106993249,9,1
10613,2017-10-25T10:55:00,2017-10-26T09:58:00,2017-10-26T09:58:00,0,1,Graffiti,32.7461894953,-117.106409388,9,1
10614,2017-10-25T10:52:00,2017-10-30T13:57:00,2017-10-30T13:57:00,0,1,Graffiti,32.7460379886,-117.105808279,9,5
10615,2017-10-25T10:46:00,2017-10-26T10:11:00,2017-10-26T10:12:00,0,1,Graffiti,32.7495287495,-117.105500488,9,1
10617,2017-10-25T08:29:00,2017-10-25T13:28:00,2017-10-25T13:28:00,0,1,Graffiti,32.7168472139,-117.132327406,3,0
10618,2017-10-25T06:48:00,2017-10-27T10:19:00,2017-10-27T10:20:00,0,1,Graffiti,32.7502736029,-117.130087809,3,2
10619,2017-10-25T00:24:00,2017-10-26T10:39:00,2017-10-26T10:40:00,0,1,Graffiti,32.7551445,-117.1136469,9,1
10620,2017-10-24T20:49:00,2017-12-27T11:05:00,2017-12-27T11:05:00,0,1,Graffiti,32.702889,-117.138219,8,64
10622,2017-10-24T18:12:00,2017-12-14T00:03:00,2017-12-14T00:03:00,0,1,Graffiti,32.833632,-117.202244,6,51
10623,2017-10-24T18:09:00,2017-10-30T11:40:00,2017-10-30T11:40:00,0,1,Graffiti,32.567077,-117.050066,8,6
10624,2017-10-24T18:06:00,2017-10-30T11:34:00,2017-10-30T11:34:00,0,1,Graffiti,32.567061,-117.049414,8,6
10625,2017-10-24T17:52:00,2017-12-22T08:43:00,2017-12-22T08:43:00,0,1,Graffiti,32.702946,-117.138192,8,59
10626,2017-10-24T17:48:00,2017-11-23T00:02:00,2017-11-23T00:02:00,0,1,Graffiti,32.6993765077,-117.135480205,8,30
10627,2017-10-24T17:47:00,2018-01-05T13:20:00,2018-01-05T13:20:00,0,1,Graffiti,32.742108,-117.104983,9,73
10628,2017-10-24T17:45:00,2018-01-09T10:16:00,2018-01-09T10:16:00,0,1,Graffiti,32.742089,-117.105027,9,77
10630,2017-10-24T17:05:00,2017-10-26T13:37:00,2017-10-26T13:37:00,0,1,Graffiti,32.7048895,-117.0879667,4,2
10631,2017-10-24T16:54:00,2017-10-30T09:01:00,2017-10-30T09:02:00,0,1,Graffiti,32.7096537143,-117.102268424,9,6
10632,2017-10-24T16:32:00,2017-10-26T07:56:00,2017-10-26T07:56:00,0,1,Graffiti,32.7460466667,-117.089088833,9,2
10635,2017-10-24T15:32:00,2017-10-26T11:04:00,2017-10-26T11:04:00,0,1,Graffiti,32.763528709,-117.232898494,2,2
10636,2017-10-24T15:31:00,2017-10-26T11:19:00,2017-10-26T11:19:00,0,1,Graffiti,32.7634894696,-117.232961954,2,2
10637,2017-10-24T15:29:00,2017-10-26T11:18:00,2017-10-26T11:18:00,0,1,Graffiti,32.7636326428,-117.233233033,2,2
10639,2017-10-24T14:29:00,2017-10-27T08:30:00,2017-10-27T08:30:00,0,1,Graffiti,32.568254998,-117.088480062,8,3
10640,2017-10-24T12:56:00,2018-01-09T10:17:00,2018-01-09T10:17:00,0,1,Graffiti,32.7459562742,-117.108225974,9,77
10641,2017-10-24T12:48:00,2017-10-26T10:40:00,2017-10-26T10:40:00,0,1,Graffiti,32.7608677741,-117.228839684,2,2
10642,2017-10-24T12:28:00,2017-10-26T08:26:00,2017-10-26T08:26:00,0,1,Graffiti,32.749277,-117.086025,9,2
10643,2017-10-24T12:27:00,2018-01-05T13:20:00,2018-01-05T13:20:00,0,1,Graffiti,32.7420706954,-117.106313612,9,73
10645,2017-10-24T11:35:00,2017-10-26T11:22:00,2017-10-26T11:24:00,0,1,Graffiti,32.7663226,-117.1624796,7,2
10646,2017-10-24T11:33:00,2017-10-26T09:33:00,2017-10-26T09:34:00,0,1,Graffiti,32.7439202474,-117.100858823,9,2
10647,2017-10-24T11:32:00,2017-10-25T11:01:00,2017-10-25T11:02:00,0,1,Graffiti,32.750615199,-117.106258928,9,1
10648,2017-10-24T11:31:00,2018-01-09T10:16:00,2018-01-09T10:16:00,0,1,Graffiti,32.7530519225,-117.106201705,9,77
10649,2017-10-24T11:30:00,2017-12-14T10:44:00,2017-12-14T10:44:00,0,1,Graffiti,32.7515804572,-117.104958057,9,51
10652,2017-10-24T10:49:00,2017-10-30T10:53:00,2017-10-30T10:53:00,0,1,Graffiti,32.675542,-117.063507,4,6
10653,2017-10-24T10:46:00,2017-10-27T07:57:00,2017-10-27T07:57:00,0,1,Graffiti,32.676888,-117.065177,4,3
10656,2017-10-24T10:02:00,2017-10-26T10:17:00,2017-10-26T10:17:00,0,1,Graffiti,32.7515157762,-117.103908588,9,2
10657,2017-10-24T10:01:00,2018-01-09T10:16:00,2018-01-09T10:16:00,0,1,Graffiti,32.7524899536,-117.103729364,9,77
10660,2017-10-24T09:49:00,2017-10-26T10:22:00,2017-10-26T10:22:00,0,1,Graffiti,32.7523283545,-117.100985599,9,2
10661,2017-10-24T09:45:00,2017-10-27T10:33:00,2017-10-27T10:33:00,0,1,Graffiti,32.7551320894,-117.132587191,3,3
10663,2017-10-24T09:29:00,2017-10-25T11:58:00,2017-10-25T11:58:00,0,1,Graffiti,32.8038565954,-117.179920385,6,1
10664,2017-10-24T09:29:00,2018-01-03T11:13:00,2018-01-03T11:13:00,0,1,Graffiti,32.7444803708,-117.092555922,9,71
10665,2017-10-24T08:32:00,2017-10-26T09:10:00,2017-10-26T09:10:00,0,1,Graffiti,32.738757791,-117.10143056,9,2
10669,2017-10-23T22:32:00,2017-10-26T08:02:00,2017-10-26T08:03:00,0,1,Graffiti,32.7457771,-117.0587075,4,3
10671,2017-10-23T18:51:00,2017-12-29T09:38:00,2017-12-29T09:38:00,0,1,Graffiti,32.7554685515,-117.099191767,9,67
10672,2017-10-23T18:38:00,2017-10-28T00:02:00,2017-10-28T00:02:00,0,1,Graffiti,32.75061604,-117.235640705,2,5
10673,2017-10-23T17:11:00,2017-10-26T08:58:00,2017-10-26T08:59:00,0,1,Graffiti,32.7264868659,-117.098040648,9,3
10676,2017-10-23T16:10:00,2017-10-26T09:51:00,2017-10-26T09:51:00,0,1,Graffiti,32.8187036701,-117.276028963,1,3
10678,2017-10-23T11:22:00,2017-11-08T11:06:00,2017-11-08T11:06:00,0,1,Graffiti,32.6949363,-117.034546,4,16
10680,2017-10-23T09:15:00,2017-10-27T09:20:00,2017-10-27T09:20:00,0,1,Graffiti,32.726,-117.1501,3,4
10681,2017-10-23T08:46:00,2017-12-07T14:14:00,2017-12-07T14:14:00,0,1,Graffiti,32.7168576117,-117.133109658,3,45
10682,2017-10-23T08:35:00,2017-11-10T00:02:00,2017-11-10T00:02:00,0,1,Graffiti,32.7168036363,-117.140437135,3,18
10688,2017-10-23T08:24:00,2017-12-19T00:03:00,2017-12-19T00:03:00,0,1,Graffiti,32.7529866667,-117.100752833,9,57
10689,2017-10-23T08:20:00,2017-12-14T10:43:00,2017-12-14T10:43:00,0,1,Graffiti,32.7515207443,-117.098832894,9,52
10690,2017-10-23T07:49:00,2017-10-25T11:28:00,2017-10-25T11:28:00,0,1,Graffiti,32.7159429719,-117.13318974,3,2
10691,2017-10-23T07:49:00,2017-10-25T12:02:00,2017-10-25T12:02:00,0,1,Graffiti,32.7159998199,-117.133191404,3,2
10692,2017-10-23T06:53:00,2017-10-25T10:43:00,2017-10-25T10:43:00,0,1,Graffiti,32.75536,-117.096455,9,2
10694,2017-10-22T21:25:00,2017-10-25T10:15:00,2017-10-25T10:15:00,0,1,Graffiti,32.8334028,-117.2008764,6,3
10695,2017-10-22T20:55:00,2017-10-25T10:42:00,2017-10-25T10:42:00,0,1,Graffiti,32.832922,-117.164027,6,3
10698,2017-10-22T18:19:00,2017-10-25T10:29:00,2017-10-25T10:30:00,0,1,Graffiti,32.747669918,-117.098631863,9,3
10699,2017-10-22T17:55:00,2017-10-27T08:35:00,2017-10-27T08:35:00,0,1,Graffiti,32.737314506,-117.17608611,3,5
10700,2017-10-22T13:13:00,2017-10-26T14:09:00,2017-10-26T14:10:00,0,1,Graffiti,32.7812780733,-117.161619956,7,4
10701,2017-10-22T13:10:00,2017-11-14T10:17:00,2017-11-14T10:17:00,0,1,Graffiti,32.7813750404,-117.161535466,7,23
10702,2017-10-22T13:08:00,2018-01-17T13:32:00,2018-01-17T13:32:00,0,1,Graffiti,32.7813915,-117.1604105,7,87
10704,2017-10-22T12:04:00,2018-01-05T13:18:00,2018-01-05T13:18:00,0,1,Graffiti,32.7402838413,-117.092166552,9,75
10705,2017-10-22T11:35:00,2017-10-25T10:03:00,2017-10-25T10:03:00,0,1,Graffiti,32.7262188001,-117.098003305,9,3
10706,2017-10-22T10:17:00,2017-10-25T11:21:00,2017-10-25T11:21:00,0,1,Graffiti,32.7221304766,-117.13018453,3,3
10707,2017-10-22T09:09:00,2017-10-27T10:11:00,2017-10-27T10:11:00,0,1,Graffiti,32.74861,-117.128827,3,5
10708,2017-10-22T08:19:00,2017-10-26T00:04:00,2017-10-26T00:04:00,0,1,Graffiti,32.7479723934,-117.071793499,4,4
10709,2017-10-22T07:06:00,2017-10-27T08:33:00,2017-10-27T08:33:00,0,1,Graffiti,32.7372656018,-117.175837476,3,5
10711,2017-10-21T17:48:00,2017-10-26T11:25:00,2017-10-26T11:26:00,0,1,Graffiti,32.7663226,-117.1624796,7,5
10713,2017-10-21T17:06:00,2018-01-17T13:36:00,2018-01-17T13:36:00,0,1,Graffiti,32.7422440581,-117.106436958,9,88
10714,2017-10-21T17:03:00,2017-10-24T00:03:00,2017-10-24T00:03:00,0,1,Graffiti,32.742188548,-117.102616987,9,3
10715,2017-10-21T16:57:00,2017-10-26T09:24:00,2017-10-26T09:25:00,0,1,Graffiti,32.7395637257,-117.101114413,9,5
10716,2017-10-21T16:56:00,2017-12-21T09:25:00,2017-12-21T09:25:00,0,1,Graffiti,32.7388863869,-117.101155829,9,61
10719,2017-10-21T15:00:00,2017-12-14T10:36:00,2017-12-14T10:36:00,0,1,Graffiti,32.753408812,-117.113933936,9,54
10720,2017-10-21T14:49:00,2017-11-03T00:02:00,2017-11-03T00:02:00,0,1,Graffiti,32.7383999,-117.0857886,4,13
10721,2017-10-21T14:47:00,2017-10-25T09:05:00,2017-10-25T09:05:00,0,1,Graffiti,32.7252055,-117.0841445,4,4
10723,2017-10-21T14:44:00,2017-10-25T08:35:00,2017-10-25T08:35:00,0,1,Graffiti,32.7488788,-117.0801883,9,4
10724,2017-10-21T14:42:00,2017-12-20T15:18:00,2017-12-20T15:18:00,0,1,Graffiti,32.7494114,-117.0985153,9,60
10725,2017-10-21T14:41:00,2017-12-20T15:17:00,2017-12-20T15:17:00,0,1,Graffiti,32.749416,-117.0985474,9,60
10727,2017-10-21T14:38:00,2017-10-26T08:19:00,2017-10-26T08:19:00,0,1,Graffiti,32.7494216,-117.0857004,9,5
10728,2017-10-21T14:36:00,2017-12-20T15:19:00,2017-12-20T15:19:00,0,1,Graffiti,32.7494118,-117.0980315,9,60
10729,2017-10-21T14:35:00,2017-12-20T15:18:00,2017-12-20T15:18:00,0,1,Graffiti,32.7494766,-117.0983105,9,60
10732,2017-10-21T13:23:00,2017-10-25T09:21:00,2017-10-25T09:21:00,0,1,Graffiti,32.724889,-117.083761,4,4
10733,2017-10-21T13:22:00,2017-10-31T00:03:00,2017-10-31T00:04:00,0,1,Graffiti,32.724866,-117.083782,4,10
10734,2017-10-21T13:21:00,2017-10-25T08:59:00,2017-10-25T08:59:00,0,1,Graffiti,32.724922,-117.08415,4,4
10735,2017-10-21T13:19:00,2017-10-25T09:26:00,2017-10-25T09:26:00,0,1,Graffiti,32.724261,-117.085068,4,4
10736,2017-10-21T13:18:00,2017-10-25T09:30:00,2017-10-25T09:30:00,0,1,Graffiti,32.723981,-117.085071,4,4
10737,2017-10-21T13:18:00,2017-10-31T00:03:00,2017-10-31T00:04:00,0,1,Graffiti,32.723934,-117.085103,4,10
10738,2017-10-21T13:17:00,2017-10-31T00:03:00,2017-10-31T00:03:00,0,1,Graffiti,32.723792,-117.085096,4,10
10739,2017-10-21T13:16:00,2017-10-27T00:04:00,2017-10-27T00:04:00,0,1,Graffiti,32.72367,-117.085174,4,6
10740,2017-10-21T13:16:00,2017-10-25T09:34:00,2017-10-25T09:34:00,0,1,Graffiti,32.723482,-117.085081,4,4
10741,2017-10-21T13:15:00,2017-10-27T00:04:00,2017-10-27T00:04:00,0,1,Graffiti,32.723288,-117.085097,4,6
10742,2017-10-21T13:14:00,2017-10-25T09:37:00,2017-10-25T09:37:00,0,1,Graffiti,32.723224,-117.085116,4,4
10743,2017-10-21T13:14:00,2017-10-25T09:39:00,2017-10-25T09:39:00,0,1,Graffiti,32.722899,-117.085124,4,4
10744,2017-10-21T13:13:00,2017-11-06T11:07:00,2017-11-06T11:07:00,0,1,Graffiti,32.722515,-117.085109,4,16
10745,2017-10-21T13:12:00,2017-10-28T00:02:00,2017-10-28T00:02:00,0,1,Graffiti,32.722401,-117.085111,4,7
10746,2017-10-21T13:11:00,2017-10-25T09:44:00,2017-10-25T09:44:00,0,1,Graffiti,32.722276,-117.085108,4,4
10747,2017-10-21T13:10:00,2017-10-25T09:46:00,2017-10-25T09:46:00,0,1,Graffiti,32.722287,-117.085149,4,4
10748,2017-10-21T13:09:00,2017-10-26T00:04:00,2017-10-26T00:04:00,0,1,Graffiti,32.722192,-117.085131,4,5
10750,2017-10-21T12:57:00,2017-10-25T08:44:00,2017-10-25T08:44:00,0,1,Graffiti,32.743206,-117.079478,4,4
10751,2017-10-21T12:56:00,2017-10-25T08:47:00,2017-10-25T08:47:00,0,1,Graffiti,32.742666,-117.079705,4,4
10752,2017-10-21T12:45:00,2017-10-24T11:03:00,2017-10-24T11:03:00,0,1,Graffiti,32.747641,-117.099768,9,3
10753,2017-10-21T12:41:00,2017-10-24T11:04:00,2017-10-24T11:04:00,0,1,Graffiti,32.747639,-117.099915,9,3
10754,2017-10-21T12:40:00,2017-10-24T11:03:00,2017-10-24T11:04:00,0,1,Graffiti,32.747695,-117.100187,9,3
10755,2017-10-21T12:39:00,2017-10-24T11:05:00,2017-10-24T11:05:00,0,1,Graffiti,32.747595,-117.100497,9,3
10756,2017-10-21T12:33:00,2017-10-24T11:02:00,2017-10-24T11:02:00,0,1,Graffiti,32.748018,-117.100372,9,3
10757,2017-10-21T12:12:00,2017-10-24T13:51:00,2017-10-24T13:51:00,0,1,Graffiti,32.761312643,-117.141885081,3,3
10760,2017-10-21T09:39:00,2017-10-26T00:04:00,2017-10-26T00:04:00,0,1,Graffiti,32.718317373,-117.140454511,3,5
10763,2017-10-20T16:54:00,2017-10-23T12:29:00,2017-10-23T12:30:00,0,1,Graffiti,32.781944,-117.171669,7,3
10764,2017-10-20T16:48:00,2017-12-04T15:02:00,2017-12-04T15:02:00,0,1,Graffiti,32.838756,-117.196373,6,45
10765,2017-10-20T16:41:00,2017-10-24T09:29:00,2017-10-24T09:29:00,0,1,Graffiti,32.860505,-117.208794,1,4
10767,2017-10-20T14:36:00,2017-10-24T08:41:00,2017-10-24T08:41:00,0,1,Graffiti,32.6726174921,-117.059060982,4,4
10769,2017-10-20T13:17:00,2017-12-20T11:29:00,2017-12-20T11:29:00,0,1,Graffiti,32.7496462014,-117.103542895,9,61
10770,2017-10-20T12:18:00,2017-10-24T10:34:00,2017-10-24T10:34:00,0,1,Graffiti,32.7737291018,-117.253011838,2,4
10771,2017-10-20T10:27:00,2017-12-04T15:24:00,2017-12-04T15:24:00,0,1,Graffiti,32.5837709394,-117.062009413,8,45
10772,2017-10-20T10:25:00,2017-11-08T11:10:00,2017-11-08T11:10:00,0,1,Graffiti,32.5852177331,-117.052787539,8,19
10774,2017-10-20T09:17:00,2017-10-23T08:28:00,2017-10-23T08:28:00,0,1,Graffiti,32.7493773987,-117.092422734,9,3
10775,2017-10-20T09:15:00,2017-10-23T08:27:00,2017-10-23T08:27:00,0,1,Graffiti,32.7494863431,-117.092423315,9,3
10776,2017-10-20T09:14:00,2017-10-23T08:27:00,2017-10-23T08:27:00,0,1,Graffiti,32.749474544,-117.092220343,9,3
10777,2017-10-20T09:12:00,2018-01-03T10:49:00,2018-01-03T10:49:00,0,1,Graffiti,32.7489133333,-117.092138833,9,75
10778,2017-10-20T09:11:00,2017-10-23T08:39:00,2017-10-23T08:41:00,0,1,Graffiti,32.748955,-117.0921695,9,3
10779,2017-10-20T09:06:00,2017-10-23T08:37:00,2017-10-23T08:40:00,0,1,Graffiti,32.7488857498,-117.092213878,9,3
10780,2017-10-20T09:04:00,2017-10-23T08:46:00,2017-10-23T08:46:00,0,1,Graffiti,32.7480317591,-117.092214405,9,3
10781,2017-10-20T09:02:00,2017-10-23T08:53:00,2017-10-23T08:55:00,0,1,Graffiti,32.7452242395,-117.092252212,9,3
10782,2017-10-20T09:00:00,2017-10-27T10:33:00,2017-10-27T10:33:00,0,1,Graffiti,32.748761664,-117.094522766,9,7
10783,2017-10-20T07:37:00,2017-12-14T10:43:00,2017-12-14T10:43:00,0,1,Graffiti,32.75127,-117.098686167,9,55
10784,2017-10-20T07:28:00,2017-10-20T10:40:00,2017-10-20T10:41:00,0,1,Graffiti,32.705348395,-117.147852184,3,0
10785,2017-10-20T07:21:00,2017-10-20T11:10:00,2017-10-20T11:11:00,0,1,Graffiti,32.7062164081,-117.148487887,3,0
10787,2017-10-19T18:58:00,2017-10-26T08:54:00,2017-10-26T08:54:00,0,1,Graffiti,32.7040932438,-117.136227696,8,7
10788,2017-10-19T18:52:00,2017-10-23T10:45:00,2017-10-23T10:45:00,0,1,Graffiti,32.7476616667,-117.109252833,9,4
10789,2017-10-19T18:14:00,2017-10-24T11:42:00,2017-10-24T11:42:00,0,1,Graffiti,32.7446061,-117.1858919,3,5
10790,2017-10-19T18:09:00,2017-10-20T11:32:00,2017-10-20T11:32:00,0,1,Graffiti,32.7392142108,-117.071490652,4,1
10792,2017-10-19T16:48:00,2017-10-23T09:16:00,2017-10-23T09:16:00,0,1,Graffiti,32.838445,-117.196282,6,4
10793,2017-10-19T16:43:00,2017-10-23T09:12:00,2017-10-23T09:12:00,0,1,Graffiti,32.74903,-117.0971055,9,4
10794,2017-10-19T16:29:00,2018-02-02T09:16:00,2018-02-02T09:16:00,0,1,Graffiti,32.7489083333,-117.096427833,9,106
10795,2017-10-19T16:09:00,2017-10-23T09:51:00,2017-10-23T09:51:00,0,1,Graffiti,32.8171409617,-117.175428475,6,4
10797,2017-10-19T11:41:00,2017-10-20T09:27:00,2017-10-20T09:27:00,0,1,Graffiti,32.7094334775,-117.147461307,8,1
10798,2017-10-19T11:14:00,2017-10-20T09:11:00,2017-10-20T09:11:00,0,1,Graffiti,32.7113810565,-117.167501041,3,1
10799,2017-10-19T11:01:00,2017-12-04T15:34:00,2017-12-04T15:34:00,0,1,Graffiti,32.7407122,-117.1218021,3,46
10800,2017-10-19T09:39:00,2017-10-19T12:59:00,2017-10-19T13:00:00,0,1,Graffiti,32.6932071071,-117.039807781,4,0
10801,2017-10-19T09:36:00,2017-10-19T13:01:00,2017-10-19T13:02:00,0,1,Graffiti,32.6933041701,-117.039523467,4,0
10802,2017-10-19T09:28:00,2017-11-03T14:10:00,2017-11-03T14:10:00,0,1,Graffiti,32.744169181,-117.103813518,9,15
10803,2017-10-19T09:27:00,2017-12-21T14:39:00,2017-12-21T14:39:00,0,1,Graffiti,32.7457748868,-117.108105302,9,63
10804,2017-10-19T09:26:00,2017-10-20T13:30:00,2017-10-20T13:30:00,0,1,Graffiti,32.7458218235,-117.101030532,9,1
10805,2017-10-19T09:25:00,2017-10-20T13:29:00,2017-10-20T13:29:00,0,1,Graffiti,32.745824936,-117.101015478,9,1
10806,2017-10-19T09:24:00,2018-01-09T10:17:00,2018-01-09T10:17:00,0,1,Graffiti,32.7459809628,-117.107396385,9,82
10807,2017-10-19T09:23:00,2017-10-20T13:15:00,2017-10-20T13:16:00,0,1,Graffiti,32.7515908085,-117.110673505,9,1
10809,2017-10-19T09:02:00,2017-10-23T10:42:00,2017-10-23T10:42:00,0,1,Graffiti,32.7835270856,-117.172249267,7,4
10810,2017-10-19T08:50:00,2017-10-19T13:23:00,2017-10-19T13:23:00,0,1,Graffiti,32.7440702844,-117.108240736,9,0
10811,2017-10-19T07:52:00,2017-10-24T00:03:00,2017-10-24T00:03:00,0,1,Graffiti,32.5730209993,-117.092876836,8,5
10812,2017-10-19T05:49:00,2017-10-23T08:03:00,2017-10-23T08:03:00,0,1,Graffiti,32.7531757951,-117.085700166,9,4
10813,2017-10-19T05:49:00,2017-10-23T07:55:00,2017-10-23T07:55:00,0,1,Graffiti,32.7532501426,-117.084684782,9,4
10814,2017-10-19T05:46:00,2018-01-09T10:21:00,2018-01-09T10:21:00,0,1,Graffiti,32.7532501426,-117.084684782,9,82
10815,2017-10-19T05:40:00,2017-10-23T08:08:00,2017-10-23T08:08:00,0,1,Graffiti,32.7530261781,-117.086499799,9,4
10817,2017-10-19T04:36:00,2017-10-23T12:56:00,2017-10-23T12:56:00,0,1,Graffiti,32.747006,-117.163485,3,4
10818,2017-10-19T04:34:00,2017-10-19T13:29:00,2017-10-19T13:30:00,0,1,Graffiti,32.746883,-117.163838,3,0
10819,2017-10-19T04:31:00,2017-10-19T13:36:00,2017-10-19T13:36:00,0,1,Graffiti,32.746992,-117.162688,3,0
10820,2017-10-19T04:28:00,2017-10-19T13:43:00,2017-10-19T13:43:00,0,1,Graffiti,32.746311,-117.161734,3,0
10821,2017-10-18T23:34:00,2017-12-04T15:27:00,2017-12-04T15:27:00,0,1,Graffiti,32.7330338515,-117.11042892,9,47
10822,2017-10-18T21:09:00,2017-12-14T10:54:00,2017-12-14T10:54:00,0,1,Graffiti,32.7570864667,-117.103989342,9,57
10823,2017-10-18T18:36:00,2017-10-23T09:37:00,2017-10-23T09:37:00,0,1,Graffiti,32.7551166667,-117.099266667,9,5
10824,2017-10-18T18:34:00,2017-10-23T09:43:00,2017-10-23T09:43:00,0,1,Graffiti,32.7561216667,-117.099175,9,5
10826,2017-10-18T18:09:00,2017-10-19T09:40:00,2017-10-19T09:40:00,0,1,Graffiti,32.7062898941,-117.147587614,8,1
10827,2017-10-18T17:53:00,2017-10-25T14:43:00,2017-10-25T14:43:00,0,1,Graffiti,32.7077392921,-117.162414223,3,7
10828,2017-10-18T16:16:00,2017-10-19T13:33:00,2017-10-19T13:33:00,0,1,Graffiti,32.6939475154,-117.110321359,9,1
10829,2017-10-18T14:15:00,2017-10-24T00:03:00,2017-10-24T00:03:00,0,1,Graffiti,32.72015,-117.1537945,3,6
10831,2017-10-18T13:54:00,2017-12-15T10:39:00,2017-12-15T10:39:00,0,1,Graffiti,32.756856,-117.114218,3,58
10832,2017-10-18T13:34:00,2017-10-19T11:42:00,2017-10-19T11:42:00,0,1,Graffiti,32.801979,-117.221899,2,1
10833,2017-10-18T13:32:00,2017-10-24T12:16:00,2017-10-24T12:18:00,0,1,Graffiti,32.805442,-117.222248,2,6
10834,2017-10-18T11:43:00,2017-10-19T09:33:00,2017-10-19T09:34:00,0,1,Graffiti,32.7052192809,-117.147997823,8,1
10835,2017-10-18T10:44:00,2017-11-17T14:48:00,2017-11-17T14:48:00,0,1,Graffiti,32.6988777149,-117.143476827,8,30
10836,2017-10-18T09:40:00,2017-10-19T09:26:00,2017-10-19T09:26:00,0,1,Graffiti,32.7061836608,-117.146790996,8,1
10837,2017-10-18T08:35:00,2017-10-23T09:19:00,2017-10-23T09:20:00,0,1,Graffiti,32.7532482089,-117.096459985,9,5
10838,2017-10-18T08:34:00,2017-10-23T10:15:00,2017-10-23T10:15:00,0,1,Graffiti,32.7530966667,-117.1052695,9,5
10839,2017-10-18T08:31:00,2017-10-23T10:25:00,2017-10-23T10:25:00,0,1,Graffiti,32.7533115103,-117.106258432,9,5
10840,2017-10-18T08:28:00,2017-10-23T10:22:00,2017-10-23T10:22:00,0,1,Graffiti,32.7533358531,-117.105690358,9,5
10841,2017-10-18T08:27:00,2017-10-23T10:19:00,2017-10-23T10:19:00,0,1,Graffiti,32.7533411941,-117.10551275,9,5
10842,2017-10-18T08:26:00,2017-10-23T10:11:00,2017-10-23T10:11:00,0,1,Graffiti,32.7533733777,-117.10416284,9,5
10843,2017-10-18T08:25:00,2017-10-23T09:58:00,2017-10-23T09:58:00,0,1,Graffiti,32.7532742165,-117.10175873,9,5
10844,2017-10-18T08:14:00,2017-10-23T10:00:00,2017-10-23T10:00:00,0,1,Graffiti,32.7532771748,-117.101164939,9,5
10845,2017-10-18T08:08:00,2017-11-03T14:11:00,2017-11-03T14:11:00,0,1,Graffiti,32.7515201883,-117.106806152,9,16
10846,2017-10-18T08:07:00,2017-10-23T10:33:00,2017-10-23T10:33:00,0,1,Graffiti,32.7514416667,-117.1048195,9,5
10847,2017-10-18T08:03:00,2017-10-23T11:24:00,2017-10-23T11:24:00,0,1,Graffiti,32.7473023,-117.1323464,3,5
10849,2017-10-17T18:28:00,2017-10-23T11:04:00,2017-10-23T11:04:00,0,1,Graffiti,32.7462654189,-117.132718703,3,6
10850,2017-10-17T16:48:00,2017-10-19T12:04:00,2017-10-19T12:04:00,0,1,Graffiti,32.7168436525,-117.129763821,3,2
10851,2017-10-17T16:42:00,2017-12-20T15:17:00,2017-12-20T15:17:00,0,1,Graffiti,32.74952,-117.098822167,9,64
10852,2017-10-17T15:39:00,2017-10-20T08:27:00,2017-10-20T08:27:00,0,1,Graffiti,32.7080582161,-117.161571851,3,3
10853,2017-10-17T15:09:00,2017-11-07T00:02:00,2017-11-07T00:03:00,0,1,Graffiti,32.759654671,-117.170926351,7,21
10854,2017-10-17T14:48:00,2017-10-19T09:08:00,2017-10-19T09:08:00,0,1,Graffiti,32.7098390507,-117.14689401,8,2
10855,2017-10-17T14:47:00,2017-10-19T09:08:00,2017-10-19T09:09:00,0,1,Graffiti,32.7098688064,-117.146867104,8,2
10856,2017-10-17T14:45:00,2017-10-23T11:30:00,2017-10-23T11:31:00,0,1,Graffiti,32.7545943903,-117.133366037,3,6
10857,2017-10-17T14:43:00,2017-10-19T09:14:00,2017-10-19T09:14:00,0,1,Graffiti,32.7105564997,-117.148075858,3,2
10859,2017-10-17T14:40:00,2017-10-19T09:18:00,2017-10-19T09:18:00,0,1,Graffiti,32.7104008058,-117.147114622,8,2
10863,2017-10-17T10:39:00,2017-11-08T11:09:00,2017-11-08T11:09:00,0,1,Graffiti,32.5691340035,-117.072167032,8,22
10864,2017-10-17T10:21:00,2017-10-25T08:04:00,2017-10-25T08:05:00,0,1,Graffiti,32.7543133333,-117.092141145,9,8
